customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_00358,Customer 358,Abu Dhabi,2025-05-07 00:01:21,Web,Regular
CUST_00359,Customer 359,Ajman,2025-04-29 21:02:42,Web,Regular
CUST_00360,Customer 360,Abu Dhabi,2025-02-19 23:27:28,App,Premium
CUST_00361,Customer 361,Dubai,2025-12-19 22:07:01,App,Regular
CUST_00362,Customer 362,Abu Dhabi,2025-12-01 13:24:10,Web,Regular
CUST_00363,Customer 363,Abu Dhabi,2025-01-13 08:46:18,Web,VIP
CUST_00364,Customer 364,Abu Dhabi,2025-10-16 23:45:26,App,Regular
CUST_00365,Customer 365,Ajman,2025-09-10 11:23:38,App,Regular
CUST_00366,Customer 366,Dubai,2025-03-25 06:08:26,App,Regular
CUST_00367,Customer 367,Ras Al Khaimah,2025-12-15 07:57:21,Web,Regular
CUST_00368,Customer 368,Ajman,2025-03-31 15:32:07,App,Regular
CUST_00369,Customer 369,Dubai,2025-08-15 20:10:21,Call Center,Regular
CUST_00370,Customer 370,DUBAI,2025-12-29 13:37:41,App,Premium
CUST_00371,Customer 371,Dubai,2025-01-12 08:17:17,Call Center,Regular
CUST_00372,Customer 372,Dubai,2025-09-18 22:14:59,Web,Premium
CUST_00373,Customer 373,Dubai,2025-11-28 16:21:08,App,Regular
CUST_00374,Customer 374,Sharjah,2025-07-14 07:41:49,Web,Premium
CUST_00375,Customer 375,Dubai,2025-09-29 11:06:10,App,Premium
CUST_00376,Customer 376,Dubai,2025-11-23 16:04:34,Call Center,Regular
CUST_00377,Customer 377,Sharjah,2025-01-15 19:44:29,Web,Regular
CUST_00378,Customer 378,Dubai,2025-10-03 09:06:06,App,Regular
CUST_00379,Customer 379,Sharjah,2025-03-11 21:21:17,Web,Premium
CUST_00380,Customer 380,Dubai,2025-05-08 15:38:34,Call Center,Premium
CUST_00381,Customer 381,Dubai,2025-02-06 11:26:11,App,Regular
CUST_00382,Customer 382,Sharjah,2025-05-02 01:35:44,Web,Regular
CUST_00383,Customer 383,Abu Dhabi,2025-05-31 06:00:56,Web,Regular
CUST_00384,Customer 384,Ajman,2025-10-05 20:30:15,Web,Premium
CUST_00385,Customer 385,Sharjah,2025-07-08 19:01:33,App,Regular
CUST_00386,Customer 386,Sharjah,2025-07-22 12:56:57,App,Regular
CUST_00387,Customer 387,Dubai,2025-09-24 18:11:49,App,Regular
CUST_00388,Customer 388,Dubai,2025-11-28 01:54:30,Web,Regular
CUST_00389,Customer 389,Sharjah,2025-05-05 23:41:09,App,Premium
CUST_00390,Customer 390,Sharjah,2025-12-06 23:52:15,Call Center,Regular
CUST_00391,Customer 391,Ras Al Khaimah,2025-08-18 20:15:52,App,Regular
CUST_00392,Customer 392,Abu Dhabi,2025-06-09 20:55:46,Web,Regular
CUST_00393,Customer 393,Dubai,2025-07-23 03:35:09,App,Regular
CUST_00394,Customer 394,Sharjah,2025-08-16 16:45:38,App,Regular
CUST_00395,Customer 395,Dubai,2025-10-15 16:02:10,App,VIP
CUST_00396,Customer 396,Ajman,2025-07-19 22:43:53,App,Premium
CUST_00397,Customer 397,Ajman,2025-07-21 23:36:50,Web,Regular
CUST_00398,Customer 398,Abu Dhabi,2025-01-14 21:36:08,Call Center,Regular
CUST_00399,Customer 399,Sharjah,2025-06-28 03:35:55,Web,Premium
CUST_00400,Customer 400,Sharjah,2025-05-02 09:18:11,Call Center,Regular
CUST_00401,Customer 401,Dubai,2025-09-21 07:01:00,Web,Regular
CUST_00402,Customer 402,Ajman,2025-04-07 02:24:06,Web,Premium
CUST_00403,Customer 403,Abu Dhabi,2025-07-29 15:29:17,Web,Premium
CUST_00404,Customer 404,Sharjah,2025-01-09 09:26:22,Web,VIP
CUST_00405,Customer 405,Dubai,2025-08-15 13:29:44,App,VIP
CUST_00406,Customer 406,Ajman,2025-01-07 03:52:26,Web,Premium
CUST_00407,Customer 407,Dubai,2025-06-13 23:12:59,App,Regular
CUST_00408,Customer 408,Dubai,2025-03-08 02:46:14,Web,Regular
CUST_00409,Customer 409,Ajman,2025-03-15 21:09:12,Web,Regular
CUST_00410,Customer 410,Dubai,2025-01-17 11:33:15,App,Regular
CUST_00411,Customer 411,Dubai,2025-04-27 04:05:38,App,Regular
CUST_00412,Customer 412,Ras Al Khaimah,2025-10-07 16:54:06,Call Center,Regular
CUST_00413,Customer 413,Ras Al Khaimah,2025-08-17 04:09:23,Web,Regular
CUST_00414,Customer 414,Abu Dhabi,2025-06-12 08:10:53,App,Regular
CUST_00415,Customer 415,Abu Dhabi,2025-01-31 21:16:21,Web,Regular
CUST_00416,Customer 416,Abu Dhabi,2025-06-05 02:23:48,Web,Regular
CUST_00417,Customer 417,Dubai,2025-03-26 07:48:12,App,Regular
CUST_00418,Customer 418,Dubai,2025-10-21 08:30:27,Call Center,Premium
CUST_00419,Customer 419,Sharjah,2025-05-22 10:00:07,Web,Regular
CUST_00420,Customer 420,Sharjah,2025-10-04 13:40:32,App,Regular
CUST_00421,Customer 421,Sharjah,2025-12-21 00:10:48,Web,Premium
CUST_00422,Customer 422,Sharjah,2025-08-20 05:55:11,Web,Regular
CUST_00423,Customer 423,Dubai,2025-08-24 04:27:12,App,Regular
CUST_00424,Customer 424,Abu Dhabi,2025-01-04 21:26:15,App,Regular
CUST_00425,Customer 425,Dubai,2025-05-12 04:12:35,App,Regular
CUST_00426,Customer 426,Abu Dhabi,2025-08-10 05:47:04,Web,VIP
CUST_00427,Customer 427,Abu Dhabi,2025-08-01 21:24:29,Web,Regular
CUST_00428,Customer 428,Ajman,2025-08-21 00:56:42,Web,Regular
CUST_00429,Customer 429,Dubai,2025-07-18 06:44:04,Call Center,Regular
CUST_00430,Customer 430,Dubai,2025-01-22 00:50:42,Web,Regular
CUST_00431,Customer 431,DUBAI,2025-06-04 07:46:02,App,Regular
CUST_00432,Customer 432,Sharjah,2025-07-06 02:45:33,App,Regular
CUST_00433,Customer 433,Abu Dhabi,2025-02-22 23:50:53,App,Regular
CUST_00434,Customer 434,Dubai,2025-09-12 10:47:04,App,Regular
CUST_00435,Customer 435,Dubai,2025-03-08 00:35:15,Web,Regular
CUST_00436,Customer 436,Sharjah,2025-04-12 23:40:42,Web,Regular
CUST_00437,Customer 437,Dubai,2025-08-13 13:59:31,App,Regular
CUST_00438,Customer 438,Sharjah,2025-04-25 07:46:35,Web,Premium
CUST_00439,Customer 439,Sharjah,2025-02-07 20:45:59,Web,Regular
CUST_00440,Customer 440,Dubai,2025-04-26 10:22:57,App,Regular
CUST_00441,Customer 441,Dubai,2025-07-09 00:35:52,App,Regular
CUST_00442,Customer 442,Ras Al Khaimah,2025-04-27 11:43:56,App,Regular
CUST_00443,Customer 443,Dubai,2026-01-01 02:14:05,App,Premium
CUST_00444,Customer 444,Dubai,2025-08-14 02:56:21,Call Center,Regular
CUST_00445,Customer 445,Sharjah,2025-03-28 09:19:36,App,Premium
CUST_00446,Customer 446,Ajman,2025-08-23 07:40:39,App,Regular
CUST_00447,Customer 447,Ras Al Khaimah,2025-10-11 11:58:54,App,Premium
CUST_00448,Customer 448,Sharjah,2025-03-03 11:14:06,Call Center,Regular
CUST_00449,Customer 449,Dubai,2025-02-14 23:07:34,App,Premium
CUST_00450,Customer 450,Dubai,2025-01-07 07:21:51,App,Regular
CUST_00451,Customer 451,Sharjah,2025-09-16 06:29:48,App,Regular
CUST_00452,Customer 452,Abu Dhabi,2025-04-24 02:13:17,App,Regular
CUST_00453,Customer 453,Abu Dhabi,2025-10-05 04:34:56,App,Regular
CUST_00454,Customer 454,Ajman,2025-07-23 20:18:55,Web,VIP
CUST_00455,Customer 455,Dubai,2025-06-23 00:32:29,App,Regular
CUST_00456,Customer 456,Abu Dhabi,2026-01-02 06:17:47,App,Regular
CUST_00457,Customer 457,Dubai,2025-08-24 17:38:42,Web,Regular
CUST_00458,Customer 458,Abu Dhabi,2025-04-20 23:02:34,App,Regular
CUST_00459,Customer 459,dubai,2025-06-14 13:25:19,App,Regular
CUST_00460,Customer 460,Dubai,2025-01-08 21:19:41,App,Regular
CUST_00461,Customer 461,Dubai,2025-07-28 11:34:09,Call Center,Regular
CUST_00462,Customer 462,Abu Dhabi,2025-06-03 23:05:56,App,VIP
CUST_00463,Customer 463,Sharjah,2025-10-20 08:21:18,Web,Regular
CUST_00464,Customer 464,Abu Dhabi,2025-05-12 00:11:00,Web,Regular
CUST_00465,Customer 465,Ras Al Khaimah,2025-03-01 17:09:24,App,Premium
CUST_00466,Customer 466,Dubai,2025-04-28 16:39:11,Call Center,Regular
CUST_00467,Customer 467,Dubai,2025-06-14 11:37:55,App,Regular
CUST_00468,Customer 468,Ajman,2025-03-18 08:05:56,App,Regular
CUST_00469,Customer 469,Dubai,2025-09-20 21:50:58,Web,Regular
CUST_00470,Customer 470,Ras Al Khaimah,2025-07-21 19:44:43,Web,Regular
CUST_00471,Customer 471,Dubai,2025-10-07 06:56:32,Web,Premium
CUST_00472,Customer 472,Ras Al Khaimah,2025-06-11 14:43:00,App,Regular
CUST_00473,Customer 473,Dubai,2025-01-09 07:59:56,App,Regular
CUST_00474,Customer 474,Ajman,2025-04-03 14:10:16,Web,Premium
CUST_00475,Customer 475,Abu Dhabi,2025-06-20 20:42:36,App,VIP
CUST_00476,Customer 476,Ras Al Khaimah,2025-03-14 09:06:16,App,Regular
CUST_00477,Customer 477,Dubai,2025-09-16 09:34:59,App,Regular
CUST_00478,Customer 478,Abu Dhabi,2025-03-12 19:18:58,App,Regular
CUST_00479,Customer 479,Ras Al Khaimah,2025-03-02 18:05:04,Web,VIP
CUST_00480,Customer 480,Abu Dhabi,2025-04-22 17:03:29,App,Premium
CUST_00481,Customer 481,Abu Dhabi,2025-07-20 19:00:39,Call Center,Regular
CUST_00482,Customer 482,Sharjah,2025-05-18 04:36:47,App,Regular
CUST_00483,Customer 483,Abu Dhabi,2025-03-17 13:40:16,Web,Regular
CUST_00484,Customer 484,Abu Dhabi,2025-03-29 17:29:43,App,Premium
CUST_00485,Customer 485,Abu Dhabi,2025-04-04 12:57:16,App,Regular
CUST_00486,Customer 486,Ajman,2025-12-15 12:13:10,App,Regular
CUST_00487,Customer 487,Dubai,2025-02-09 18:45:02,App,VIP
CUST_00488,Customer 488,Dubai,2025-07-25 22:05:27,App,Regular
CUST_00489,Customer 489,Ras Al Khaimah,2025-08-13 00:58:51,Call Center,Regular
CUST_00490,Customer 490,Ajman,2025-08-12 01:07:01,Web,Regular
CUST_00491,Customer 491,Abu Dhabi,2025-09-05 00:01:15,App,Regular
CUST_00492,Customer 492,Abu Dhabi,2025-06-26 18:34:21,App,Regular
CUST_00493,Customer 493,Dubai,2025-01-25 23:30:54,App,Regular
CUST_00494,Customer 494,Dubai,2025-08-26 04:46:06,Web,Regular
CUST_00495,Customer 495,Abu Dhabi,2025-01-21 22:36:24,Web,Premium
CUST_00496,Customer 496,Dubai,2025-09-03 11:54:58,Call Center,Regular
CUST_00497,Customer 497,Abu Dhabi,2025-04-08 08:45:13,App,Regular
CUST_00498,Customer 498,Dubai,2025-02-10 21:18:43,App,Regular
CUST_00499,Customer 499,Ras Al Khaimah,2025-10-23 07:08:12,App,Premium
CUST_00500,Customer 500,Ras Al Khaimah,2025-11-24 01:57:41,Web,Premium
CUST_00501,Customer 501,Sharjah,2025-10-05 18:03:19,Web,Regular
CUST_00502,Customer 502,Abu Dhabi,2025-05-22 23:32:36,Web,Regular
CUST_00503,Customer 503,Dubai,2025-11-13 13:12:18,Web,Regular
CUST_00504,Customer 504,Sharjah,2025-10-17 07:32:35,App,Regular
CUST_00505,Customer 505,Sharjah,2026-01-02 22:37:16,Web,Regular
CUST_00506,Customer 506,dubai,2025-12-07 16:26:26,App,Premium
CUST_00507,Customer 507,Ajman,2025-06-05 00:53:23,Web,Premium
CUST_00508,Customer 508,Sharjah,2025-08-18 05:59:18,App,Regular
CUST_00509,Customer 509,Ajman,2025-08-18 05:53:10,App,Premium
CUST_00510,Customer 510,Sharjah,2025-12-02 17:35:23,Call Center,VIP
CUST_00511,Customer 511,Abu Dhabi,2025-05-16 08:15:23,Web,Regular
CUST_00512,Customer 512,Abu Dhabi,2025-03-29 10:46:45,Web,Regular
CUST_00513,Customer 513,Ajman,2025-10-04 10:09:15,App,VIP
CUST_00514,Customer 514,Ajman,2025-06-16 15:35:08,Web,Regular
CUST_00515,Customer 515,Dubai,2025-04-14 05:25:22,App,VIP
CUST_00516,Customer 516,Dubai,2025-07-11 05:47:01,Web,VIP
CUST_00517,Customer 517,Dubai,2025-09-02 17:56:59,App,Regular
CUST_00518,Customer 518,Sharjah,2025-09-20 09:58:25,Call Center,Premium
CUST_00519,Customer 519,Ras Al Khaimah,2025-10-26 11:11:19,Call Center,Premium
CUST_00520,Customer 520,Dubai,2025-12-13 01:17:21,Web,Regular
CUST_00521,Customer 521,Abu Dhabi,2025-07-29 03:43:22,App,Regular
CUST_00522,Customer 522,Dubai,2025-03-14 21:55:02,App,Regular
CUST_00523,Customer 523,Ras Al Khaimah,2025-12-31 18:46:00,Web,Regular
CUST_00524,Customer 524,Sharjah,2025-11-11 11:41:52,App,Regular
CUST_00525,Customer 525,Sharjah,2025-06-18 17:32:55,Web,Regular
CUST_00526,Customer 526,Abu Dhabi,2025-03-09 04:51:34,App,Regular
CUST_00527,Customer 527,Abu Dhabi,2025-02-08 21:16:21,App,Regular
CUST_00528,Customer 528,Dubai,2025-02-03 19:20:37,Call Center,Premium
CUST_00529,Customer 529,Dubai,2025-02-15 12:04:37,Web,VIP
CUST_00530,Customer 530,Ajman,2025-08-10 07:22:00,Web,VIP
CUST_00531,Customer 531,Sharjah,2025-05-29 04:55:45,Web,Regular
CUST_00532,Customer 532,Ras Al Khaimah,2025-05-07 04:29:04,App,Premium
CUST_00533,Customer 533,Ras Al Khaimah,2025-02-07 23:16:12,Web,Premium
CUST_00534,Customer 534,Abu Dhabi,2025-07-09 01:59:39,App,Regular
CUST_00535,Customer 535,Sharjah,2025-05-08 17:33:57,Call Center,Regular
CUST_00536,Customer 536,Ajman,2025-11-27 09:41:45,Web,Regular
CUST_00537,Customer 537,Sharjah,2025-03-01 04:20:42,App,VIP
CUST_00538,Customer 538,Dubai,2025-12-28 11:46:15,Web,Regular
CUST_00539,Customer 539,Abu Dhabi,2025-08-14 18:49:54,Web,Regular
CUST_00540,Customer 540,Dubai,2025-06-20 20:41:31,App,Regular
CUST_00541,Customer 541,Ras Al Khaimah,2025-02-17 07:55:21,Call Center,Regular
CUST_00542,Customer 542,Abu Dhabi,2025-05-22 07:52:32,App,Regular
CUST_00543,Customer 543,Dubai,2025-09-17 03:32:08,App,Regular
CUST_00544,Customer 544,Sharjah,2025-06-13 04:00:28,App,Regular
CUST_00545,Customer 545,Abu Dhabi,2025-08-01 20:15:40,App,Premium
CUST_00546,Customer 546,Dubai,2025-10-03 08:10:24,Web,Regular
CUST_00547,Customer 547,Dubai,2025-09-26 01:33:22,Web,Regular
CUST_00548,Customer 548,Sharjah,2025-02-12 00:47:35,Web,Regular
CUST_00549,Customer 549,Abu Dhabi,2025-02-22 09:36:13,Web,Regular
CUST_00550,Customer 550,Sharjah,2025-03-14 20:18:42,App,Regular
CUST_00551,Customer 551,Abu Dhabi,2025-04-21 03:46:55,App,Regular
CUST_00552,Customer 552,Ajman,2025-12-30 04:28:28,App,Premium
CUST_00553,Customer 553,Abu Dhabi,2025-10-06 07:35:47,App,Premium
CUST_00554,Customer 554,Abu Dhabi,2025-07-15 06:12:07,Web,Premium
CUST_00555,Customer 555,Ajman,2025-09-06 01:38:56,App,Regular
CUST_00556,Customer 556,Abu Dhabi,2025-02-20 02:33:48,App,Regular
CUST_00557,Customer 557,Dubai,2025-10-17 04:57:32,App,VIP
CUST_00558,Customer 558,Dubai,2025-10-04 16:40:05,Call Center,Regular
CUST_00559,Customer 559,Sharjah,2025-05-11 22:18:24,Call Center,Regular
CUST_00560,Customer 560,Abu Dhabi,2025-05-14 07:59:44,Web,Regular
CUST_00561,Customer 561,Sharjah,2025-01-19 20:21:17,Call Center,Regular
CUST_00562,Customer 562,Dubai,2025-09-19 02:23:03,Web,Regular
CUST_00563,Customer 563,Dubai,2025-10-02 23:35:06,Web,VIP
CUST_00564,Customer 564,Dubai,2025-01-12 16:19:31,App,Regular
CUST_00565,Customer 565,Dubai,2025-11-21 06:58:03,Web,Regular
CUST_00566,Customer 566,Abu Dhabi,2025-07-04 20:11:12,Web,VIP
CUST_00567,Customer 567,Dubai,2025-05-29 07:27:21,Web,VIP
CUST_00568,Customer 568,Abu Dhabi,2025-04-09 04:01:42,Web,Regular
CUST_00569,Customer 569,Ajman,2025-10-14 21:06:28,App,Regular
CUST_00570,Customer 570,Dubai,2025-02-24 14:57:56,Web,Premium
CUST_00571,Customer 571,Abu Dhabi,2025-03-31 07:18:08,Call Center,Premium
CUST_00572,Customer 572,Sharjah,2025-09-02 08:30:53,App,Regular
CUST_00573,Customer 573,Dubai,2025-11-06 19:18:01,Web,Premium
CUST_00574,Customer 574,Abu Dhabi,2025-08-12 00:48:42,App,Regular
CUST_00575,Customer 575,Ajman,2025-09-25 17:17:41,Web,Regular
CUST_00576,Customer 576,Ajman,2025-04-16 17:06:05,Web,Regular
CUST_00577,Customer 577,DUBAI,2025-08-09 22:59:52,App,Regular
CUST_00578,Customer 578,Ajman,2025-11-17 15:36:40,Web,Premium
CUST_00579,Customer 579,Abu Dhabi,2025-07-30 21:32:07,App,Regular
CUST_00580,Customer 580,Dubai,2025-03-02 10:17:08,Web,Regular
CUST_00581,Customer 581,Abu Dhabi,2025-06-17 15:43:44,App,Regular
CUST_00582,Customer 582,Ras Al Khaimah,2025-10-14 16:19:28,Web,Regular
CUST_00583,Customer 583,Abu Dhabi,2025-08-13 21:02:15,App,Regular
CUST_00584,Customer 584,Dubai,2025-01-21 08:55:48,Web,Regular
CUST_00585,Customer 585,Abu Dhabi,2025-03-18 05:31:30,App,Regular
CUST_00586,Customer 586,Dubai,2025-09-02 17:24:10,Web,Premium
CUST_00587,Customer 587,Dubai,2025-08-14 01:24:06,Call Center,Regular
CUST_00588,Customer 588,Dubai,2025-12-19 17:06:48,Call Center,Regular
CUST_00589,Customer 589,Dubai,2025-11-09 17:32:22,Web,Premium
CUST_00590,Customer 590,Dubai,2025-03-12 13:26:36,Web,Regular
CUST_00591,Customer 591,Dubai,2025-06-29 05:35:59,App,Regular
CUST_00592,Customer 592,Abu Dhabi,2025-12-15 07:13:14,App,VIP
CUST_00593,Customer 593,Dubai,2025-10-18 21:00:29,App,Regular
CUST_00594,Customer 594,Dubai,2025-02-04 06:49:54,Web,Regular
CUST_00595,Customer 595,Ajman,2025-09-23 16:40:42,Call Center,Regular
CUST_00596,Customer 596,Abu Dhabi,2025-11-22 13:49:00,App,Regular
CUST_00597,Customer 597,Sharjah,2025-03-09 07:50:05,Call Center,VIP
CUST_00598,Customer 598,Dubai,2025-03-01 17:47:24,Web,Regular
CUST_00599,Customer 599,Dubai,2025-07-19 09:48:48,Web,Premium
CUST_00600,Customer 600,Dubai,2025-12-20 22:43:51,App,Premium
CUST_00601,Customer 601,Dubai,2025-06-16 22:26:26,App,Regular
CUST_00602,Customer 602,Dubai,2025-08-29 04:06:35,Web,Regular
CUST_00603,Customer 603,Dubai,2025-12-30 19:47:19,Web,Regular
CUST_00604,Customer 604,Dubai,2025-03-12 15:44:07,App,Regular
CUST_00605,Customer 605,Dubai,2025-12-12 00:45:48,Web,Regular
CUST_00606,Customer 606,Abu Dhabi,2025-06-06 20:39:16,Web,VIP
CUST_00607,Customer 607,Dubai,2025-01-21 22:23:40,Web,VIP
CUST_00608,Customer 608,Dubai,2025-11-15 07:08:59,Call Center,Regular
CUST_00609,Customer 609,Abu Dhabi,2025-05-19 20:25:32,App,Regular
CUST_00610,Customer 610,Sharjah,2025-08-24 21:41:03,App,Premium
CUST_00611,Customer 611,Dubai,2025-06-25 21:16:28,Web,Regular
CUST_00612,Customer 612,Sharjah,2025-04-10 05:08:54,App,Premium
CUST_00613,Customer 613,Abu Dhabi,2025-02-18 03:26:19,App,Regular
CUST_00614,Customer 614,Dubai,2025-02-17 00:46:49,App,Regular
CUST_00615,Customer 615,Ajman,2025-05-15 09:45:40,App,Premium
CUST_00616,Customer 616,Ajman,2025-03-22 19:14:15,App,Regular
CUST_00617,Customer 617,Dubai,2025-06-27 06:13:44,App,VIP
CUST_00618,Customer 618,Dubai,2025-07-01 09:41:46,App,VIP
CUST_00619,Customer 619,Sharjah,2025-04-18 13:59:09,App,Regular
CUST_00620,Customer 620,Sharjah,2025-08-03 18:49:58,Web,Regular
CUST_00621,Customer 621,Dubai,2025-11-29 19:25:17,Web,VIP
CUST_00622,Customer 622,Dubai,2025-03-17 16:54:06,Web,VIP
CUST_00623,Customer 623,Dubai,2025-09-01 11:00:38,App,Regular
CUST_00624,Customer 624,Abu Dhabi,2025-03-19 09:04:48,App,Premium
CUST_00625,Customer 625,Abu Dhabi,2025-04-25 00:00:46,Web,Regular
CUST_00626,Customer 626,dubai,2025-08-11 05:36:19,Web,Regular
CUST_00627,Customer 627,Abu Dhabi,2025-12-13 02:54:09,App,Premium
CUST_00628,Customer 628,Sharjah,2025-12-02 18:31:45,App,Regular
CUST_00629,Customer 629,Dubai,2025-09-15 03:36:33,Call Center,VIP
CUST_00630,Customer 630,Dubai,2025-03-06 02:58:11,App,Regular
CUST_00631,Customer 631,Sharjah,2025-02-24 00:31:25,App,Regular
CUST_00632,Customer 632,Ajman,2025-06-25 23:39:12,Web,Regular
CUST_00633,Customer 633,Abu Dhabi,2025-06-07 16:10:38,App,Regular
CUST_00634,Customer 634,Abu Dhabi,2025-11-18 20:48:35,App,Regular
CUST_00635,Customer 635,Dubai,2025-04-06 17:39:29,App,Regular
CUST_00636,Customer 636,Abu Dhabi,2025-11-15 12:36:52,Web,Regular
CUST_00637,Customer 637,Abu Dhabi,2025-07-13 18:18:58,App,Regular
CUST_00638,Customer 638,Dubai,2025-05-11 19:56:30,App,Regular
CUST_00639,Customer 639,Dubai,2025-09-03 20:22:51,App,Premium
CUST_00640,Customer 640,Dubai,2025-05-18 15:32:55,Web,Regular
CUST_00641,Customer 641,Dubai,2025-03-03 13:27:47,App,Regular
CUST_00642,Customer 642,Dubai,2025-04-07 15:25:36,Call Center,Regular
CUST_00643,Customer 643,Dubai,2025-02-07 13:21:36,App,Regular
CUST_00644,Customer 644,Dubai,2025-10-19 10:19:55,Call Center,Regular
CUST_00645,Customer 645,Dubai,2025-04-16 03:43:53,Call Center,Regular
CUST_00646,Customer 646,Ajman,2025-02-11 04:58:26,App,Regular
CUST_00647,Customer 647,Abu Dhabi,2025-06-12 12:14:06,App,Premium
CUST_00648,Customer 648,Sharjah,2025-08-02 01:28:06,App,Premium
CUST_00649,Customer 649,Sharjah,2025-11-19 09:42:25,App,Regular
CUST_00650,Customer 650,Abu Dhabi,2025-08-16 04:49:02,Web,Regular
CUST_00651,Customer 651,Dubai,2025-10-02 23:22:04,App,Regular
CUST_00652,Customer 652,Abu Dhabi,2025-12-07 18:41:44,App,Regular
CUST_00653,Customer 653,Abu Dhabi,2025-10-20 13:36:09,App,Regular
CUST_00654,Customer 654,Sharjah,2025-05-10 12:17:05,Call Center,Regular
CUST_00655,Customer 655,Abu Dhabi,2025-09-20 19:32:02,App,Regular
CUST_00656,Customer 656,Dubai,2025-09-06 16:31:08,App,Regular
CUST_00657,Customer 657,Dubai,2025-04-29 06:17:45,App,Regular
CUST_00658,Customer 658,Dubai,2025-04-21 01:21:17,Call Center,Regular
CUST_00659,Customer 659,Abu Dhabi,2025-06-16 05:25:37,Web,Regular
CUST_00660,Customer 660,Abu Dhabi,2025-11-01 04:27:30,App,Regular
CUST_00661,Customer 661,Dubai,2025-12-19 19:24:37,App,Regular
CUST_00662,Customer 662,Ras Al Khaimah,2025-11-16 06:52:56,App,Regular
CUST_00663,Customer 663,Abu Dhabi,2025-06-11 23:55:36,App,Regular
CUST_00664,Customer 664,Dubai,2025-10-23 11:57:26,Call Center,Regular
CUST_00665,Customer 665,Dubai,2025-11-23 16:02:35,Web,Regular
CUST_00666,Customer 666,Dubai,2025-09-20 15:20:51,App,Regular
CUST_00667,Customer 667,Dubai,2025-09-12 18:17:41,Web,Regular
CUST_00668,Customer 668,Dubai,2025-06-20 13:39:38,App,Regular
CUST_00669,Customer 669,Dubai,2025-11-28 09:33:40,Web,Regular
CUST_00670,Customer 670,Dubai,2025-07-22 15:02:25,Web,Regular
CUST_00671,Customer 671,Dubai,2025-11-25 19:15:40,App,Regular
CUST_00672,Customer 672,Ajman,2025-07-19 01:11:01,Web,Premium
CUST_00673,Customer 673,Dubai,2025-02-17 09:04:02,App,Regular
CUST_00674,Customer 674,Abu Dhabi,2025-05-19 02:03:59,App,Regular
CUST_00675,Customer 675,Abu Dhabi,2025-12-12 09:58:53,App,Premium
CUST_00676,Customer 676,Ras Al Khaimah,2025-03-20 04:01:43,App,Premium
CUST_00677,Customer 677,Dubai,2025-07-16 13:51:12,Web,Regular
CUST_00678,Customer 678,Dubai,2025-01-11 22:00:29,Call Center,Regular
CUST_00679,Customer 679,Ras Al Khaimah,2025-03-06 18:35:55,Web,Regular
CUST_00680,Customer 680,Ajman,2025-10-28 04:16:34,Web,Regular
CUST_00681,Customer 681,Sharjah,2025-06-29 00:03:54,Web,Regular
CUST_00682,Customer 682,Dubai,2025-03-25 19:17:20,App,Regular
CUST_00683,Customer 683,Dubai,2025-11-11 13:16:38,App,Regular
CUST_00684,Customer 684,Sharjah,2025-12-12 08:58:20,App,VIP
CUST_00685,Customer 685,Ajman,2025-02-19 07:01:34,Web,VIP
CUST_00686,Customer 686,Abu Dhabi,2025-08-24 11:22:01,Call Center,Regular
CUST_00687,Customer 687,Abu Dhabi,2025-07-16 02:33:08,App,Regular
CUST_00688,Customer 688,Dubai,2025-10-20 02:30:44,Web,Regular
CUST_00689,Customer 689,Sharjah,2025-06-18 18:58:05,Web,Premium
CUST_00690,Customer 690,Dubai,2025-07-19 14:22:40,Web,Regular
CUST_00691,Customer 691,Dubai,2025-09-15 05:05:02,App,Regular
CUST_00692,Customer 692,Abu Dhabi,2025-12-29 09:33:18,App,Regular
CUST_00693,Customer 693,Abu Dhabi,2025-10-12 20:54:48,App,Regular
CUST_00694,Customer 694,Dubai,2025-05-13 19:01:42,App,Regular
CUST_00695,Customer 695,Dubai,2025-08-01 22:28:39,App,Premium
CUST_00696,Customer 696,Abu Dhabi,2025-07-14 14:11:04,Web,Regular
CUST_00697,Customer 697,Dubai,2025-09-03 19:29:41,App,Regular
CUST_00698,Customer 698,Abu Dhabi,2025-04-06 04:20:43,Web,Regular
CUST_00699,Customer 699,Dubai,2025-08-19 16:15:16,App,Regular
CUST_00700,Customer 700,Abu Dhabi,2025-09-09 04:40:21,Web,Premium
CUST_00701,Customer 701,Abu Dhabi,2025-01-17 20:32:42,App,VIP
CUST_00702,Customer 702,Dubai,2025-01-16 02:36:01,Web,VIP
CUST_00703,Customer 703,Dubai,2025-10-02 10:27:47,Call Center,Premium
CUST_00704,Customer 704,Dubai,2025-02-27 06:21:22,App,Regular
CUST_00705,Customer 705,Dubai,2026-01-01 23:47:56,App,Regular
CUST_00706,Customer 706,Ras Al Khaimah,2025-04-10 14:53:42,Web,Regular
CUST_00707,Customer 707,Dubai,2025-06-25 14:06:00,App,VIP
CUST_00708,Customer 708,Sharjah,2025-03-25 19:53:24,App,Regular
CUST_00709,Customer 709,Dubai,2025-05-01 16:31:33,App,Regular
CUST_00710,Customer 710,Sharjah,2025-08-08 03:25:17,App,Premium
CUST_00711,Customer 711,Sharjah,2025-02-28 00:43:39,Web,Regular
CUST_00712,Customer 712,Abu Dhabi,2025-03-19 19:56:17,App,Regular
